timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av
2021-12-28,2.21000000,2.79000000,2.20200000,2.36400000,17162843.00000000,1640735999999,42448262.89725000,117775,8535726.39000000,21218706.40295000
2021-12-29,2.36300000,2.45500000,2.17200000,2.26200000,4374372.48000000,1640822399999,10052535.81685000,25809,1965773.21000000,4526520.83170000
2021-12-30,2.26000000,2.35000000,1.96600000,2.06900000,5613208.18000000,1640908799999,11961871.58959000,31434,2620231.88000000,5583377.71544000
2021-12-31,2.06900000,2.18300000,2.03000000,2.10500000,3381122.83000000,1640995199999,7109977.89011000,20281,1687007.89000000,3554383.33959000
2022-01-01,2.11400000,2.24300000,2.04100000,2.06800000,2596889.98000000,1641081599999,5527556.17166000,17298,1303592.12000000,2781974.01454000
2022-01-02,2.06800000,2.06800000,1.94900000,1.95600000,2677463.61000000,1641167999999,5358089.56327000,15523,1170133.56000000,2343927.70176000
2022-01-03,1.95900000,1.96400000,1.76500000,1.76800000,2967691.34000000,1641254399999,5578980.38571000,21372,1340078.82000000,2525783.44787000
2022-01-04,1.76800000,1.95500000,1.72500000,1.80800000,4874115.76000000,1641340799999,8980151.66875000,31491,2183260.63000000,4027735.40389000
2022-01-05,1.81200000,1.94200000,1.52800000,1.67300000,3883002.62000000,1641427199999,6943965.47864000,25518,1585117.25000000,2843775.52077000
2022-01-06,1.67200000,1.67600000,1.55000000,1.61900000,3107877.23000000,1641513599999,4964768.11349000,17630,1197684.91000000,1916618.99500000
2022-01-07,1.61900000,1.62000000,1.42900000,1.45000000,2535680.70000000,1641599999999,3835766.35661000,16502,1159342.89000000,1753260.35307000
2022-01-08,1.45200000,1.50600000,1.28100000,1.35900000,3127912.62000000,1641686399999,4337310.80344000,21598,1458406.28000000,2020926.66148000
2022-01-09,1.35900000,1.59800000,1.34300000,1.50200000,4529791.79000000,1641772799999,6775216.56657000,29883,2358756.27000000,3529245.74498000
2022-01-10,1.50200000,1.56200000,1.32000000,1.41100000,3108146.05000000,1641859199999,4483051.21607000,21506,1370828.78000000,1980510.15726000
2022-01-11,1.41000000,1.54000000,1.40400000,1.52800000,1643879.31000000,1641945599999,2414527.26262000,10066,782131.56000000,1149408.08397000
2022-01-12,1.52800000,1.71100000,1.49600000,1.61700000,2622590.20000000,1642031999999,4233225.93293000,17871,1215809.45000000,1963290.18152000
2022-01-13,1.61700000,1.66000000,1.49400000,1.50200000,1920149.62000000,1642118399999,3035122.22254000,12709,976856.46000000,1547110.42266000
2022-01-14,1.50200000,1.54800000,1.43700000,1.48600000,1433126.18000000,1642204799999,2127026.88393000,9431,625482.51000000,928875.33108000
2022-01-15,1.48600000,1.61500000,1.44000000,1.54700000,1547175.34000000,1642291199999,2354556.75742000,9764,747061.88000000,1139720.78992000
2022-01-16,1.54900000,1.70000000,1.54500000,1.59500000,3468926.59000000,1642377599999,5632118.23855000,21883,1683062.33000000,2735564.34934000
2022-01-17,1.59200000,1.61700000,1.44000000,1.45500000,1716234.38000000,1642463999999,2606054.34474000,11033,711698.58000000,1082966.01426000
2022-01-18,1.45500000,1.54600000,1.35000000,1.40500000,1541226.99000000,1642550399999,2175966.13847000,9624,682233.75000000,965957.09574000
