timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av
2021-12-23,38.51000000,51.80000000,38.51000000,44.49000000,775234.92000000,1640303999999,34187016.79799000,88055,426158.61000000,18986250.67635000
2021-12-24,44.49000000,45.43000000,38.80000000,40.17000000,160463.41200000,1640390399999,6756129.48291000,23130,60592.31400000,2557327.05750000
2021-12-25,40.10000000,43.13000000,38.50000000,42.85000000,81984.42600000,1640476799999,3313564.91169000,10391,32688.41800000,1331672.35836000
2021-12-26,42.73000000,43.45000000,40.48000000,41.41000000,51710.56500000,1640563199999,2150265.03471000,7736,23757.57500000,991582.62528000
2021-12-27,41.56000000,61.00000000,40.27000000,49.14000000,507748.02700000,1640649599999,24652005.16402000,80581,247401.21100000,12098768.02498000
2021-12-28,49.15000000,50.97000000,43.45000000,44.90000000,291524.02400000,1640735999999,13543568.03527000,37737,118038.78000000,5508771.16304000
2021-12-29,44.90000000,51.05000000,43.20000000,43.71000000,271611.50500000,1640822399999,12700267.54271000,38164,160903.92500000,7498700.07242000
2021-12-30,43.80000000,47.65000000,40.70000000,42.80000000,196910.71800000,1640908799999,8512441.12550000,39315,96218.49900000,4171400.26224000
2021-12-31,42.83000000,52.65000000,42.59000000,48.85000000,361255.70200000,1640995199999,17286465.99673000,68034,213114.66500000,10233509.69748000
2022-01-01,48.78000000,63.00000000,48.53000000,49.90000000,856615.20800000,1641081599999,46721870.48559000,152345,453799.68700000,24839910.31539000
2022-01-02,49.91000000,51.86000000,46.00000000,47.71000000,307788.13900000,1641167999999,15066437.49744000,44628,131834.71100000,6441908.09438000
2022-01-03,47.72000000,49.32000000,45.16000000,46.75000000,262645.00800000,1641254399999,12393529.44873000,63867,119419.09800000,5653870.77550000
2022-01-04,46.75000000,53.49000000,46.07000000,49.39000000,309702.97200000,1641340799999,15611659.39420000,64100,169408.16000000,8566496.78368000
2022-01-05,49.31000000,51.03000000,37.85000000,41.78000000,461695.69500000,1641427199999,20690176.04475000,84837,231648.83200000,10379135.47399000
2022-01-06,41.84000000,43.60000000,39.11000000,42.30000000,290972.67900000,1641513599999,11995979.88718000,49746,141822.06300000,5844731.59103000
2022-01-07,42.31000000,42.31000000,36.70000000,37.78000000,252372.67000000,1641599999999,9779607.15013000,47376,108014.87500000,4177696.40327000
2022-01-08,37.78000000,42.00000000,35.84000000,37.48000000,223193.97000000,1641686399999,8647134.94250000,68925,121134.37600000,4699870.43129000
2022-01-09,37.48000000,40.48000000,36.80000000,38.90000000,121251.12900000,1641772799999,4644067.18255000,36883,61743.71400000,2368087.40572000
2022-01-10,38.90000000,39.92000000,32.88000000,35.41000000,275348.16500000,1641859199999,9863158.75996000,81061,140653.09600000,5056341.68844000
2022-01-11,35.41000000,39.43000000,34.83000000,38.40000000,160704.07400000,1641945599999,5889340.53900000,43448,97970.12000000,3606858.17218000
2022-01-12,38.44000000,46.40000000,37.68000000,44.59000000,240809.83900000,1642031999999,9980440.52879000,77097,146582.30900000,6080801.41794000
2022-01-13,44.61000000,45.61000000,41.96000000,44.15000000,226596.59100000,1642118399999,9872802.43405000,74990,104556.68600000,4561451.71858000
2022-01-14,44.15000000,48.62000000,43.34000000,44.73000000,232934.34400000,1642204799999,10644350.06023000,63709,121669.55200000,5571004.76600000
2022-01-15,44.73000000,48.00000000,43.91000000,45.57000000,190022.20700000,1642291199999,8582325.42499000,38860,113298.10900000,5110129.60887000
2022-01-16,45.55000000,45.57000000,39.59000000,40.94000000,164476.39000000,1642377599999,6931547.76215000,33613,69606.28800000,2928085.94490000
2022-01-17,40.97000000,41.78000000,40.06000000,40.71000000,97802.73900000,1642463999999,3975618.40646000,15488,29722.10100000,1213937.18490000
2022-01-18,40.71000000,41.56000000,39.13000000,40.19000000,80580.93500000,1642550399999,3249337.08640000,15135,40969.58800000,1655843.48888000
2022-01-19,40.22000000,41.35000000,38.98000000,40.66000000,99207.61700000,1642636799999,4009508.23908000,20530,49219.82000000,1987719.38659000
2022-01-20,40.68000000,42.99000000,38.28000000,38.29000000,135415.06000000,1642723199999,5487424.31384000,40586,71921.36000000,2925423.73540000
2022-01-21,38.39000000,39.62000000,29.59000000,30.57000000,255223.32200000,1642809599999,8745885.57400000,54117,135212.64000000,4644293.68515000
2022-01-22,30.57000000,31.24000000,24.90000000,27.01000000,292778.56000000,1642895999999,8182837.63335000,44819,156249.41600000,4369766.56585000
2022-01-23,27.01000000,30.56000000,27.00000000,30.08000000,149179.25500000,1642982399999,4314942.26883000,35148,80274.06600000,2328882.68033000
2022-01-24,30.15000000,30.18000000,23.50000000,27.89000000,292141.12600000,1643068799999,7688947.23630000,46586,177828.99400000,4685126.41878000
2022-01-25,27.89000000,29.10000000,26.06000000,27.71000000,207252.70700000,1643155199999,5716991.98609000,39951,113267.33500000,3127750.32273000
2022-01-26,27.71000000,29.55000000,26.33000000,26.91000000,177562.65500000,1643241599999,4923606.01293000,39555,98869.11500000,2745366.34424000
2022-01-27,26.92000000,27.85000000,21.70000000,22.80000000,251620.25800000,1643327999999,6160150.05042000,34842,105989.98300000,2625328.11692000
2022-01-28,22.78000000,25.00000000,22.01000000,24.93000000,185072.81800000,1643414399999,4325880.11533000,33120,82698.43300000,1932917.00867000
2022-01-29,24.93000000,29.01000000,24.81000000,27.40000000,144900.73400000,1643500799999,3815946.70095000,33512,74458.37000000,1968828.68331000
2022-01-30,27.39000000,28.87000000,25.04000000,26.62000000,129839.90300000,1643587199999,3532606.59594000,31101,58642.57900000,1607089.92240000
2022-01-31,26.62000000,27.55000000,25.27000000,26.72000000,90914.33500000,1643673599999,2383565.96142000,23186,53527.31900000,1402962.11302000
2022-02-01,26.72000000,29.69000000,26.46000000,28.11000000,135036.79500000,1643759999999,3700549.19280000,17827,73499.79300000,2017039.45298000
2022-02-02,28.13000000,29.20000000,25.93000000,26.44000000,120584.31700000,1643846399999,3348559.18523000,21271,53316.71900000,1488348.49807000
2022-02-03,26.36000000,27.01000000,23.69000000,26.74000000,115117.10700000,1643932799999,2881428.99912000,18181,50201.13600000,1258484.24547000
2022-02-04,26.72000000,30.00000000,25.41000000,28.53000000,220944.96700000,1644019199999,6175218.38631000,28943,112590.89200000,3154342.76353000
2022-02-05,28.50000000,29.08000000,27.68000000,28.58000000,65516.60500000,1644105599999,1864617.44554000,11175,32472.27900000,924754.74789000
2022-02-06,28.55000000,28.69000000,25.38000000,26.47000000,197231.41500000,1644191999999,5166295.04300000,20088,94999.22300000,2493582.87593000
2022-02-07,26.40000000,28.25000000,25.83000000,27.76000000,170181.36800000,1644278399999,4638674.18412000,19739,80787.44300000,2203401.30665000
2022-02-08,27.75000000,29.05000000,26.43000000,28.13000000,163632.56200000,1644364799999,4568667.39703000,20540,67391.74300000,1883867.98436000
2022-02-09,28.05000000,30.97000000,27.97000000,30.16000000,374732.63900000,1644451199999,10952853.40118000,47097,191906.36300000,5615324.17556000
2022-02-10,30.14000000,30.43000000,26.05000000,26.28000000,169465.60300000,1644537599999,4728006.80280000,19487,72879.91100000,2041114.33578000
2022-02-11,26.20000000,27.36000000,24.00000000,24.34000000,164483.06000000,1644623999999,4191851.74625000,18906,81068.62400000,2065055.08754000
2022-02-12,24.37000000,26.53000000,24.01000000,25.85000000,118671.12200000,1644710399999,2967048.71228000,16194,50240.75700000,1259730.59348000
2022-02-13,25.82000000,28.41000000,25.07000000,25.70000000,146371.29100000,1644796799999,3811960.96498000,22767,74832.24700000,1958279.70081000
2022-02-14,25.65000000,26.47000000,24.67000000,26.09000000,77198.89900000,1644883199999,1965495.12886000,13284,41473.21200000,1055756.72863000
2022-02-15,26.12000000,29.15000000,25.89000000,28.91000000,101836.82600000,1644969599999,2810999.76947000,15215,42805.94500000,1183232.18282000
2022-02-16,28.94000000,30.33000000,27.90000000,29.33000000,84708.38000000,1645055999999,2435825.00873000,14175,36324.41700000,1049774.74029000
2022-02-17,29.31000000,29.58000000,26.37000000,26.47000000,93787.58400000,1645142399999,2654559.31683000,15192,36326.78700000,1028542.62873000
2022-02-18,26.47000000,28.31000000,25.90000000,26.04000000,58935.11100000,1645228799999,1597522.00066000,12505,23656.58800000,644480.98620000
2022-02-19,26.00000000,26.85000000,25.00000000,25.31000000,48966.37700000,1645315199999,1251163.08929000,7497,21065.01300000,539061.89920000
2022-02-20,25.29000000,25.38000000,22.59000000,23.26000000,71206.18100000,1645401599999,1704653.26091000,9226,27797.29400000,668548.95005000
2022-02-21,23.25000000,24.14000000,21.26000000,21.65000000,96054.05300000,1645487999999,2195713.27884000,11329,45753.42700000,1053679.82725000
