timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av
2022-12-01,0.10000000,5.00000000,0.10000000,2.54660000,97167964.70000000,1669939199999,213331638.48470000,557017,46754960.40000000,103446749.15425000
2022-12-02,2.54540000,2.96000000,2.26240000,2.47510000,55095446.20000000,1670025599999,141751543.37136000,381154,25357536.30000000,65412302.06031000
2022-12-03,2.47990000,2.64000000,2.13300000,2.19860000,21638296.30000000,1670111999999,50429022.91743000,141633,9104487.70000000,21329392.93892000
2022-12-04,2.19970000,2.35850000,2.14900000,2.16350000,8410898.10000000,1670198399999,18771117.97206000,48222,3561501.60000000,7953593.42641000
