timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av
2022-04-22,0.59880000,0.66880000,0.50020000,0.51630000,34725711.10000000,1650671999999,19326724.56116000,89798,16073036.20000000,8952250.93232000
2022-04-23,0.51720000,0.52330000,0.46220000,0.46960000,21692607.60000000,1650758399999,10308790.33423000,49953,9627878.90000000,4575353.60635000
2022-04-24,0.46890000,0.50000000,0.42510000,0.44140000,8725873.30000000,1650844799999,3923963.39166000,21682,4369196.20000000,1968947.76088000
2022-04-25,0.44150000,0.45320000,0.39060000,0.42510000,7401671.10000000,1650931199999,3058224.79796000,18215,3809649.70000000,1573158.97171000
2022-04-26,0.42420000,0.52000000,0.40110000,0.43810000,50160726.60000000,1651017599999,22526518.52085000,108161,24123744.70000000,10846822.11950000
2022-04-27,0.43850000,0.59000000,0.41760000,0.54260000,123998162.50000000,1651103999999,65214159.25870000,288767,63498790.70000000,33435020.57785000
2022-04-28,0.54210000,0.58880000,0.47350000,0.47580000,50026080.40000000,1651190399999,26412700.87292000,134057,24773123.80000000,13066395.14142000
2022-04-29,0.47540000,0.53250000,0.44000000,0.45680000,25589291.90000000,1651276799999,12287249.84850000,72499,12925845.10000000,6215274.05059000
2022-04-30,0.45610000,0.45790000,0.37700000,0.37960000,7023498.50000000,1651363199999,2931602.99222000,16898,3431572.50000000,1433761.69751000
2022-05-01,0.37970000,0.43090000,0.37970000,0.40440000,5191639.10000000,1651449599999,2142501.75097000,14989,2648544.40000000,1093346.85308000
2022-05-02,0.40550000,0.42000000,0.37890000,0.38760000,2489628.10000000,1651535999999,986542.90272000,7126,1151154.30000000,455052.01932000
2022-05-03,0.38820000,0.39080000,0.35310000,0.35650000,2325705.60000000,1651622399999,868911.65451000,5497,1056088.10000000,393882.49062000
2022-05-04,0.35680000,0.39710000,0.33810000,0.39660000,3756631.00000000,1651708799999,1372343.01823000,9241,1954205.40000000,715702.99958000
2022-05-05,0.39530000,0.49750000,0.37630000,0.40070000,35347915.70000000,1651795199999,15801275.49790000,82565,17710867.60000000,7937324.15256000
2022-05-06,0.40010000,0.40100000,0.36620000,0.37590000,4665659.50000000,1651881599999,1788818.79394000,12560,2223653.80000000,854371.13466000
2022-05-07,0.37530000,0.42120000,0.37300000,0.38560000,5520549.80000000,1651967999999,2180726.67620000,13312,2724317.50000000,1077101.85619000
2022-05-08,0.38560000,0.39130000,0.37510000,0.38300000,2139499.20000000,1652054399999,819273.18368000,5513,871332.00000000,333946.36853000
2022-05-09,0.38290000,0.38410000,0.30150000,0.30150000,3562890.50000000,1652140799999,1215803.77066000,8617,1770311.50000000,604186.87352000
2022-05-10,0.30210000,0.34770000,0.28930000,0.29290000,3889964.00000000,1652227199999,1227218.57195000,7881,2092307.30000000,662113.56352000
2022-05-11,0.29470000,0.31490000,0.18300000,0.19560000,5901726.30000000,1652313599999,1444873.28555000,9523,2898258.10000000,703205.46582000
