timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av
2021-05-11,249.28000000,2831.02000000,249.28000000,364.01000000,1773623.00000000,1620777599999,764591899.93660000,891645,851784.95000000,368472391.59900000
2021-05-12,364.06000000,390.00000000,255.00000000,258.02000000,1291354.53000000,1620863999999,414516365.25800000,579731,651576.38000000,209881460.79500000
2021-05-13,258.00000000,346.81000000,252.00000000,301.44000000,815229.63000000,1620950399999,243652043.43920000,342992,419226.90000000,125517831.30840000
2021-05-14,301.48000000,341.00000000,291.39000000,304.13000000,462179.09000000,1621036799999,146787243.08040000,244089,243669.34000000,77478979.35080000
2021-05-15,304.10000000,305.03000000,240.00000000,246.06000000,540015.89000000,1621123199999,147323891.16460000,279787,272713.30000000,74466977.48690000
2021-05-16,246.06000000,263.68000000,205.07000000,225.19000000,507341.61000000,1621209599999,121367602.59740000,238666,254210.83000000,60971829.54010000
2021-05-17,225.16000000,226.35000000,184.39000000,195.59000000,520889.77000000,1621295999999,107177156.06520000,193063,260182.13000000,53589239.57280000
2021-05-18,195.58000000,205.82000000,160.34000000,163.47000000,690553.08000000,1621382399999,125077388.73590000,241586,355216.25000000,64379613.89800000
2021-05-19,163.66000000,179.12000000,92.00000000,122.79000000,1274193.75000000,1621468799999,174228543.61530000,312218,603627.66000000,82856076.01330000
2021-05-20,122.83000000,224.11000000,103.63000000,164.15000000,3769557.35000000,1621555199999,665313473.31240000,873847,1975073.62000000,349006676.30540000
2021-05-21,163.92000000,186.91000000,120.00000000,145.88000000,2026467.63000000,1621641599999,320708922.04780000,455978,1029958.30000000,163272450.60110000
2021-05-22,145.87000000,169.53000000,124.76000000,146.23000000,1206414.61000000,1621727999999,173888916.33150000,280741,614260.27000000,88785729.60200000
2021-05-23,145.92000000,165.59000000,120.62000000,143.94000000,1455176.26000000,1621814399999,204307112.21970000,306320,734316.24000000,103322474.65940000
2021-05-24,143.97000000,163.60000000,135.50000000,147.67000000,1260806.93000000,1621900799999,185818253.99570000,293023,652010.24000000,96164235.34960000
2021-05-25,147.62000000,157.00000000,122.60000000,134.04000000,1029887.30000000,1621987199999,141857129.59330000,224793,517312.07000000,71184522.94820000
2021-05-26,134.01000000,152.35000000,131.89000000,142.67000000,1080307.24000000,1622073599999,153196202.02340000,209655,525541.09000000,74446452.98970000
2021-05-27,142.53000000,145.79000000,129.65000000,132.12000000,684980.11000000,1622159999999,92965129.43190000,154093,335812.69000000,45619920.56540000
2021-05-28,132.13000000,132.94000000,110.08000000,115.65000000,832199.55000000,1622246399999,99865787.77460000,188553,403373.62000000,48310278.58750000
2021-05-29,115.65000000,119.76000000,105.60000000,110.75000000,500541.51000000,1622332799999,56100383.87380000,108886,242369.11000000,27195840.04360000
2021-05-30,110.77000000,118.97000000,104.40000000,111.90000000,456137.64000000,1622419199999,50731679.71640000,99356,233701.52000000,26014521.39900000
2021-05-31,111.87000000,115.36000000,105.15000000,114.65000000,496847.77000000,1622505599999,55088922.22220000,101963,252052.10000000,27970423.15390000
2021-06-01,114.65000000,117.11000000,106.47000000,107.58000000,418636.87000000,1622591999999,46351813.53320000,91533,207562.27000000,22985905.29220000
2021-06-02,107.58000000,113.06000000,101.97000000,108.01000000,806345.16000000,1622678399999,86248012.39690000,175667,378520.25000000,40503020.36400000
2021-06-03,107.89000000,136.62000000,105.20000000,124.54000000,1666717.82000000,1622764799999,202294195.31190000,323366,847487.65000000,102863625.20240000
2021-06-04,124.50000000,124.54000000,105.24000000,108.78000000,1329668.01000000,1622851199999,151013113.26440000,275990,652997.11000000,74135126.03120000
2021-06-05,108.71000000,116.26000000,100.00000000,104.55000000,755203.97000000,1622937599999,81864643.56020000,170071,355904.30000000,38713920.25010000
2021-06-06,104.50000000,110.00000000,102.39000000,104.49000000,512306.77000000,1623023999999,54100304.56600000,89120,262864.93000000,27784768.13760000
2021-06-07,104.42000000,106.73000000,88.88000000,91.13000000,819469.64000000,1623110399999,82093920.62400000,176841,366299.09000000,36759031.05330000
2021-06-08,91.14000000,94.37000000,76.72000000,81.31000000,1081773.46000000,1623196799999,92100852.95550000,181284,530436.96000000,45140767.30180000
2021-06-09,81.31000000,88.99000000,77.10000000,81.55000000,1226553.49000000,1623283199999,100763768.32050000,190683,632480.36000000,51983946.87760000
2021-06-10,81.55000000,83.69000000,65.35000000,66.57000000,2095644.84000000,1623369599999,152652152.23980000,295219,1019732.15000000,74207369.36920000
2021-06-11,66.54000000,72.39000000,56.14000000,58.49000000,2119023.27000000,1623455999999,137189815.28570000,281430,1016662.18000000,65835812.42110000
2021-06-12,58.40000000,67.66000000,52.92000000,61.08000000,2179939.38000000,1623542399999,128861473.32490000,259288,1084872.78000000,64289427.77310000
2021-06-13,61.07000000,67.00000000,57.18000000,64.45000000,2035143.16000000,1623628799999,125963640.72360000,222659,1001058.30000000,61991241.25890000
2021-06-14,64.44000000,70.81000000,61.88000000,66.69000000,1588608.47000000,1623715199999,104997053.13330000,182637,816889.65000000,54089143.64620000
2021-06-15,66.69000000,68.88000000,58.58000000,60.39000000,1801762.13000000,1623801599999,113215344.46800000,193071,873003.12000000,54935787.03010000
2021-06-16,60.32000000,60.41000000,54.72000000,55.34000000,1323822.44000000,1623887999999,75387425.47210000,146359,641811.00000000,36578949.62930000
2021-06-17,55.34000000,60.18000000,51.02000000,54.09000000,1388646.51000000,1623974399999,76137054.75030000,152658,716234.13000000,39351987.24550000
2021-06-18,54.12000000,55.54000000,46.89000000,48.44000000,1305078.10000000,1624060799999,66065252.38960000,128868,624023.82000000,31605743.09800000
2021-06-19,48.44000000,54.90000000,46.33000000,48.62000000,1737401.79000000,1624147199999,88358981.56820000,157614,886162.39000000,45070550.04820000
2021-06-20,48.64000000,50.70000000,44.00000000,47.10000000,1463587.92000000,1624233599999,69289982.82880000,133053,709270.79000000,33643504.71810000
2021-06-21,47.12000000,47.64000000,36.20000000,36.61000000,2441109.22000000,1624319999999,100108832.59880000,201475,1146278.93000000,47079499.36950000
