timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av
2021-11-27,6.10000000,7.94500000,2.50000000,7.47000000,5385361.76000000,1638057599999,38388799.33790000,72851,2750473.28000000,19634373.72962000
2021-11-28,7.47000000,7.82700000,6.08300000,6.94800000,2991578.89000000,1638143999999,20379037.12942000,33016,1446379.17000000,9880009.60408000
2021-11-29,6.96800000,7.22000000,6.33300000,6.78800000,1362160.41000000,1638230399999,9156488.62431000,20534,613112.95000000,4126373.92105000
2021-11-30,6.79500000,6.82400000,6.13800000,6.26800000,1126567.79000000,1638316799999,7297526.22819000,16126,509162.94000000,3303987.44401000
2021-12-01,6.27600000,6.36000000,5.14500000,5.40100000,3006782.57000000,1638403199999,17018068.03981000,41587,1412209.58000000,7971151.54637000
2021-12-02,5.40700000,5.74100000,4.92000000,5.61700000,2336301.60000000,1638489599999,12357488.39882000,25632,1019391.02000000,5410507.08671000
2021-12-03,5.61600000,6.78200000,4.82800000,5.10000000,4233336.02000000,1638575999999,24636038.35295000,50614,2139381.70000000,12430041.25868000
2021-12-04,5.10600000,6.07400000,3.88000000,5.26600000,5800485.01000000,1638662399999,30009392.98060000,61334,3076576.11000000,15899584.13424000
2021-12-05,5.26800000,5.85300000,4.37400000,4.85300000,2819506.64000000,1638748799999,14466894.14465000,39251,1357178.02000000,6965757.06491000
2021-12-06,4.86100000,5.00000000,3.88800000,4.89400000,4080140.85000000,1638835199999,17967182.18006000,30395,1979918.84000000,8691158.59689000
2021-12-07,4.88400000,5.17400000,4.41300000,4.47000000,1536345.67000000,1638921599999,7365301.66962000,14519,759368.95000000,3647749.70893000
2021-12-08,4.47000000,4.62300000,4.21000000,4.24700000,1227462.71000000,1639007999999,5435601.04495000,12055,603249.07000000,2669102.89618000
2021-12-09,4.25600000,4.43100000,3.90000000,3.90300000,1623437.09000000,1639094399999,6754647.90240000,15526,773425.05000000,3229397.59211000
2021-12-10,3.90800000,4.09900000,3.50000000,3.50400000,1848044.08000000,1639180799999,7050265.10692000,19998,865421.20000000,3305782.62305000
2021-12-11,3.50000000,3.82600000,3.43600000,3.79300000,1032166.22000000,1639267199999,3780057.21661000,11955,495992.91000000,1818381.87367000
2021-12-12,3.78800000,5.44900000,3.76700000,4.96300000,9784942.89000000,1639353599999,46852777.86073000,169927,4800176.87000000,22965228.10620000
2021-12-13,4.96000000,5.09500000,3.80700000,4.05500000,6445665.17000000,1639439999999,27693929.16830000,94692,3417903.76000000,14621787.60822000
2021-12-14,4.05400000,4.35000000,3.70100000,4.08300000,3117749.97000000,1639526399999,12438197.69015000,45692,1532114.17000000,6128928.26184000
2021-12-15,4.08400000,4.62600000,3.79900000,4.24300000,3098473.24000000,1639612799999,12828099.94623000,46359,1529488.55000000,6347973.47817000
2021-12-16,4.24300000,4.89600000,4.11300000,4.28900000,3650210.42000000,1639699199999,16217204.24321000,48767,1804604.40000000,8020487.51050000
2021-12-17,4.29000000,4.47800000,3.90700000,4.16400000,1557911.64000000,1639785599999,6439661.49141000,25250,690180.79000000,2848869.79155000
2021-12-18,4.16900000,4.84900000,4.04800000,4.50000000,2249028.64000000,1639871999999,10125805.63006000,34389,1106903.63000000,4991104.23301000
2021-12-19,4.50000000,5.00000000,4.23000000,4.68800000,2300055.41000000,1639958399999,10735840.25759000,33469,1104014.23000000,5163214.20295000
2021-12-20,4.67800000,4.83000000,4.16300000,4.47800000,1798162.44000000,1640044799999,7993481.43767000,29615,908207.77000000,4038220.71130000
2021-12-21,4.47800000,6.39000000,4.34600000,5.50600000,10096773.24000000,1640131199999,56755141.34465000,179691,5188338.52000000,29239590.13420000
2021-12-22,5.51200000,6.52000000,5.50000000,5.71700000,5885172.22000000,1640217599999,35175300.06935000,128656,2967757.05000000,17772102.16224000
2021-12-23,5.72400000,6.34000000,5.58700000,6.15100000,2730623.58000000,1640303999999,16221703.29335000,50831,1397630.33000000,8331627.97841000
2021-12-24,6.13500000,6.66100000,5.50300000,5.57600000,2217931.43000000,1640390399999,13315784.21455000,47806,1033451.52000000,6224678.99180000
2021-12-25,5.57800000,5.91000000,5.50900000,5.61000000,1329719.30000000,1640476799999,7596766.88868000,25438,606231.37000000,3470116.34977000
2021-12-26,5.60800000,5.68200000,5.12500000,5.42200000,1727051.05000000,1640563199999,9257997.28034000,34584,787882.22000000,4225934.73378000
2021-12-27,5.42100000,5.74400000,5.15100000,5.15600000,1724656.97000000,1640649599999,9404186.49911000,30466,856269.12000000,4686134.39742000
2021-12-28,5.15600000,5.38700000,4.70500000,4.90700000,1970903.37000000,1640735999999,9953184.51340000,34582,908507.21000000,4602187.56316000
2021-12-29,4.89800000,5.02900000,4.51500000,4.62200000,1698449.36000000,1640822399999,8169606.44144000,28326,745382.31000000,3586569.95978000
2021-12-30,4.61500000,4.92000000,4.50000000,4.61000000,1834530.90000000,1640908799999,8544629.26904000,30121,861115.17000000,4018276.48787000
2021-12-31,4.61400000,5.10800000,4.53000000,4.60100000,1708500.45000000,1640995199999,8115860.41209000,27180,774722.00000000,3682962.45828000
2022-01-01,4.60200000,4.82800000,4.37400000,4.80000000,1342121.20000000,1641081599999,6134469.15810000,20629,697948.49000000,3194849.25877000
2022-01-02,4.79100000,4.86900000,4.52200000,4.57200000,724217.95000000,1641167999999,3384089.93724000,12786,379542.57000000,1776976.07958000
2022-01-03,4.57200000,5.41500000,4.51000000,5.26200000,3801926.52000000,1641254399999,19161925.96044000,57306,1893649.68000000,9533745.33987000
2022-01-04,5.26400000,5.50000000,4.76400000,4.81300000,3928565.29000000,1641340799999,19671015.29362000,62107,1648378.47000000,8291375.70193000
2022-01-05,4.81400000,5.12200000,4.03000000,4.27800000,3805854.49000000,1641427199999,17893618.23437000,50055,1716749.71000000,8063753.01623000
2022-01-06,4.27800000,4.38000000,4.06300000,4.17200000,3791357.58000000,1641513599999,15886042.39581000,49626,1793016.90000000,7522364.13177000
2022-01-07,4.17500000,4.18000000,3.64500000,3.68600000,3518981.52000000,1641599999999,13630066.47033000,44164,1687711.38000000,6547148.67252000
2022-01-08,3.69300000,3.85000000,3.40700000,3.58000000,2230354.95000000,1641686399999,8162794.97050000,27393,1039165.82000000,3806854.27354000
2022-01-09,3.57800000,3.99900000,3.46700000,3.76300000,2556309.59000000,1641772799999,9500728.67852000,30554,1305143.43000000,4850115.89768000
2022-01-10,3.76400000,3.77400000,3.22000000,3.49900000,2142062.36000000,1641859199999,7487279.88350000,26978,1040525.29000000,3642036.68512000
2022-01-11,3.50100000,3.60000000,3.24600000,3.47500000,2675671.99000000,1641945599999,9208868.32329000,28248,1338628.52000000,4612709.71452000
2022-01-12,3.48100000,4.00000000,3.30400000,3.97200000,2730345.71000000,1642031999999,9960055.96246000,32200,1396841.16000000,5107878.10055000
2022-01-13,3.97200000,4.07700000,3.53200000,3.54700000,2870440.77000000,1642118399999,10923344.53987000,34450,1357126.02000000,5178685.65840000
2022-01-14,3.54900000,3.62800000,3.31000000,3.53000000,1991966.32000000,1642204799999,6944512.94870000,24698,983282.52000000,3432225.84101000
2022-01-15,3.52900000,3.78200000,3.45900000,3.63700000,1165911.26000000,1642291199999,4194562.71397000,15653,561942.56000000,2026299.80527000
2022-01-16,3.63600000,3.76800000,3.54000000,3.59800000,1114316.32000000,1642377599999,4044077.93668000,13254,532003.08000000,1932147.85091000
2022-01-17,3.59700000,3.62500000,3.13000000,3.19900000,1810616.79000000,1642463999999,6010986.81472000,20258,865859.21000000,2874431.98552000
2022-01-18,3.19700000,3.31900000,2.88000000,3.00000000,2447852.63000000,1642550399999,7432054.73604000,26407,1205580.43000000,3660228.33624000
2022-01-19,3.00000000,3.18700000,2.75800000,2.96500000,2757651.67000000,1642636799999,8192189.54742000,31158,1500900.49000000,4463185.85837000
2022-01-20,2.96400000,3.37200000,2.82000000,2.82900000,2467611.47000000,1642723199999,7647893.47560000,27615,1223451.23000000,3795464.54271000
2022-01-21,2.82700000,2.90100000,2.26200000,2.41500000,5283958.03000000,1642809599999,13570516.81445000,45158,2407500.86000000,6206025.76253000
2022-01-22,2.41300000,2.50300000,1.96200000,2.14500000,3383954.01000000,1642895999999,7523914.85057000,30081,1412434.06000000,3125790.69287000
2022-01-23,2.14500000,2.38000000,2.09900000,2.25000000,1933706.86000000,1642982399999,4284070.03644000,19765,1014360.50000000,2244324.15055000
2022-01-24,2.24800000,2.33800000,1.80100000,2.27500000,3273887.70000000,1643068799999,6633684.85893000,32012,1732296.12000000,3517732.85297000
2022-01-25,2.27500000,2.42800000,2.18700000,2.30100000,2482562.42000000,1643155199999,5722250.70696000,21168,1266778.07000000,2924820.90261000
2022-01-26,2.30400000,2.63700000,2.24500000,2.49600000,2928949.01000000,1643241599999,7156284.08771000,28980,1603628.96000000,3918289.26802000
2022-01-27,2.49800000,2.63200000,2.36100000,2.49300000,2928525.16000000,1643327999999,7328542.66640000,27227,1705248.29000000,4264938.91290000
2022-01-28,2.49300000,2.85400000,2.42500000,2.83500000,1897069.95000000,1643414399999,4951463.52690000,18402,990393.57000000,2574374.21213000
2022-01-29,2.83700000,3.24700000,2.83500000,3.17900000,4572167.03000000,1643500799999,14075924.56626000,46466,2310677.35000000,7113588.71018000
2022-01-30,3.18700000,3.77500000,2.94700000,3.07700000,5756756.93000000,1643587199999,19492701.96407000,52723,2697536.92000000,9101908.32072000
2022-01-31,3.07900000,3.66400000,2.85000000,3.49300000,5877567.75000000,1643673599999,19385261.68838000,55797,2789031.27000000,9205936.45632000
2022-02-01,3.49400000,4.06000000,3.42100000,3.74000000,5556947.67000000,1643759999999,20791705.48399000,58772,2892437.33000000,10835016.06977000
2022-02-02,3.73900000,4.26000000,3.25000000,3.26000000,10715918.19000000,1643846399999,39851325.00635000,111294,5149941.28000000,19074713.84377000
2022-02-03,3.26400000,3.49000000,3.14000000,3.36700000,6625649.72000000,1643932799999,21937338.55183000,69509,3333958.67000000,11055974.86176000
2022-02-04,3.36600000,3.66700000,3.24700000,3.61000000,5160967.19000000,1644019199999,17864479.68964000,57490,2539026.50000000,8802821.60060000
2022-02-05,3.60900000,4.00800000,3.49400000,3.71200000,5290258.03000000,1644105599999,19963870.93955000,58946,2531945.95000000,9566046.35452000
2022-02-06,3.71200000,3.85000000,3.40200000,3.57300000,3514899.75000000,1644191999999,12800281.41368000,38364,1646401.40000000,6000619.45227000
2022-02-07,3.57500000,3.85000000,3.45500000,3.64300000,4141495.38000000,1644278399999,15227033.28257000,42705,1951122.15000000,7177915.39673000
2022-02-08,3.64500000,3.75000000,3.20700000,3.39300000,3809107.82000000,1644364799999,13071762.18087000,39387,1765735.68000000,6061349.84889000
2022-02-09,3.39200000,3.49200000,3.20800000,3.32900000,3778386.70000000,1644451199999,12643216.96313000,37560,1816664.62000000,6082995.02648000
2022-02-10,3.32700000,3.48000000,3.02000000,3.07500000,4585635.63000000,1644537599999,14856211.99583000,46795,2229815.65000000,7222659.07477000
